profile_id,source_risk,mode,target,status,predicted_class,success,valid,constraint_feasible,violations,p0_low,p0_medium,p0_high,p_low,p_medium,p_high,l0,l1,l2,optimization_steps,runtime_seconds,final_objective,changed_features,cf_age,cf_annual_income,cf_tax_return_filed,cf_late_filing_count,cf_outstanding_dues,cf_previous_default_count,cf_income_growth_rate,cf_deduction_claim_ratio,cf_transaction_count,cf_total_transaction_value,cf_average_transaction_value,cf_transaction_anomaly_count,cf_transaction_anomaly_ratio,cf_avg_anomaly_score,cf_avg_location_risk_score,cf_avg_device_risk_score,cf_avg_transaction_frequency,cf_std_transaction_amount,cf_max_transaction_amount
TAXP03977,Medium,constrained,Low,SUCCESS,Low,True,True,True,,3.236068369005807e-05,0.9999421834945679,2.5548870326019824e-05,0.6122676134109497,0.38773229718208313,7.931861745191782e-08,16,14.213176727294922,3.637768268585205,32,0.009544290998746874,1.1102186441421509,annual_income|tax_return_filed|late_filing_count|outstanding_dues|income_growth_rate|deduction_claim_ratio|total_transaction_value|average_transaction_value|transaction_anomaly_count|transaction_anomaly_ratio|avg_anomaly_score|avg_location_risk_score|avg_device_risk_score|avg_transaction_frequency|std_transaction_amount|max_transaction_amount,21.000000078355612,171619.7963789584,0.372573236016116,-0.8698911502095215,-26737.32054872217,3.593553898895152e-09,-0.19750978545629358,0.3283827672952605,2.99999984076587,21874.991016488962,-478.41543428958164,0.7839792891567803,0.26132642955325264,0.15116723306469568,0.2149439391459249,0.22511811449403304,4.499850196836704,-1325.5288227309532,7637.404481398689
TAXP02970,Medium,unconstrained,Low,SUCCESS,Low,True,False,False,immutable:age|immutable:previous_default_count|immutable:transaction_count|derived:transaction_anomaly_count|categorical:income_sources,0.001584933721460402,0.9418409466743469,0.056574124842882156,0.6342873573303223,0.3657102882862091,2.3293780486710602e-06,19,8.084793090820312,1.6509405374526978,12,0.001826499999879161,1.2930388450622559,age|annual_income|tax_return_filed|late_filing_count|outstanding_dues|previous_default_count|income_growth_rate|deduction_claim_ratio|transaction_count|total_transaction_value|average_transaction_value|transaction_anomaly_count|transaction_anomaly_ratio|avg_anomaly_score|avg_location_risk_score|avg_device_risk_score|avg_transaction_frequency|std_transaction_amount|max_transaction_amount,20.497780421155824,445432.6546816961,0.13172290875930293,1.6760472016511732,49906.06720306943,-0.21576032308904713,-0.04259172601662256,0.27223527990084395,19.334066855152805,14043.142020643745,28.44958594069908,1.5400906054273695,0.053241020740393746,0.10533915804864019,0.24205161919536167,0.20810904490996335,3.7197968538089494,-76.42484800698821,1381.1078506546555
TAXP02970,Medium,constrained,Low,SUCCESS,Low,True,True,True,,0.001584933721460402,0.9418409466743469,0.056574124842882156,0.6990645527839661,0.30085664987564087,7.885515515226871e-05,16,8.909334182739258,2.3727169036865234,23,0.006875708000734448,0.7479007244110107,annual_income|tax_return_filed|late_filing_count|outstanding_dues|income_growth_rate|deduction_claim_ratio|total_transaction_value|average_transaction_value|transaction_anomaly_count|transaction_anomaly_ratio|avg_anomaly_score|avg_location_risk_score|avg_device_risk_score|avg_transaction_frequency|std_transaction_amount|max_transaction_amount,25.000000360668576,444920.6720492793,0.23994242949858502,1.3807631825856372,40867.80454022157,3.593553898895152e-09,-0.08607171913336081,0.22261104650369323,24.999999957079222,14706.352441333538,-213.09038827022277,0.7124006032591402,0.028496026494588385,0.1036757741192226,0.22971417025681903,0.19671774138755901,3.5423694582029626,-288.17845739681593,604.8638046865317
TAXP02136,High,unconstrained,Low,SUCCESS,Low,True,False,False,immutable:age|immutable:previous_default_count|immutable:transaction_count|derived:transaction_anomaly_count|categorical:income_sources,7.140223715396132e-06,0.07405561953783035,0.9259372353553772,0.7347261905670166,0.2652738094329834,6.436974064882861e-09,19,14.097387313842773,2.9351556301116943,25,0.0037657080010831123,0.8816471695899963,age|annual_income|tax_return_filed|late_filing_count|outstanding_dues|previous_default_count|income_growth_rate|deduction_claim_ratio|transaction_count|total_transaction_value|average_transaction_value|transaction_anomaly_count|transaction_anomaly_ratio|avg_anomaly_score|avg_location_risk_score|avg_device_risk_score|avg_transaction_frequency|std_transaction_amount|max_transaction_amount,21.86240954426661,730434.4055739051,0.27203062393744437,-0.6003840553326487,112639.67653692982,-0.2642068186811216,0.05589547140286496,0.46483478754016516,0.5297699820956865,-455.4237359926774,766.6097236606251,0.1704262374298442,0.03617795873625945,0.13724654917209383,0.21631084617878252,0.24090253510000584,3.4159034096114387,226.45619047319076,8585.407004616507
TAXP02136,High,constrained,Low,SUCCESS,Low,True,True,True,,7.140223715396132e-06,0.07405561953783035,0.9259372353553772,0.6464825868606567,0.35351577401161194,1.7297089698331547e-06,16,14.586957931518555,3.882251501083374,44,0.013147625000783592,0.8056439757347107,annual_income|tax_return_filed|late_filing_count|outstanding_dues|income_growth_rate|deduction_claim_ratio|total_transaction_value|average_transaction_value|transaction_anomaly_count|transaction_anomaly_ratio|avg_anomaly_score|avg_location_risk_score|avg_device_risk_score|avg_transaction_frequency|std_transaction_amount|max_transaction_amount,30.00000033188634,1151022.6561684404,0.48657797464275904,-0.9787368311738658,96750.65622952272,3.593553898895152e-09,0.004401145696552852,0.5115886987478164,10.999999625232784,-8229.917771359798,916.0829823969688,-5.493834942527087e-09,1.729087324708889e-09,0.13006388788305082,0.20122755546798812,0.23960805108713845,3.106005754010479,-213.46343141979537,12520.674580675084
TAXP01596,Medium,unconstrained,Low,SUCCESS,Low,True,False,False,immutable:age|immutable:previous_default_count|immutable:transaction_count|derived:transaction_anomaly_count|categorical:income_sources,0.03604074567556381,0.9639192819595337,3.9968716009752825e-05,0.7416011691093445,0.25839683413505554,2.0675686300819507e-06,19,2.000056266784668,0.4173530340194702,3,0.0005067920010333182,0.932660698890686,age|annual_income|tax_return_filed|late_filing_count|outstanding_dues|previous_default_count|income_growth_rate|deduction_claim_ratio|transaction_count|total_transaction_value|average_transaction_value|transaction_anomaly_count|transaction_anomaly_ratio|avg_anomaly_score|avg_location_risk_score|avg_device_risk_score|avg_transaction_frequency|std_transaction_amount|max_transaction_amount,57.02928155236999,839568.9604628948,1.0337756450247204,-0.0808781757479109,-2392.753461383403,-0.053956232832370665,0.0550392857592834,0.08003754503753444,8.294898598207205,6565.109610899548,446.9282913439579,1.8867952099237435,0.21560824449401106,0.15812513242536466,0.285558858167259,0.24432703654200164,3.5607083348056934,171.21336904474515,370.03150536003795
TAXP01596,Medium,constrained,Low,SUCCESS,Low,True,True,True,,0.03604074567556381,0.9639192819595337,3.9968716009752825e-05,0.6849158406257629,0.31507718563079834,7.059793006192194e-06,16,2.125883102416992,0.5510989427566528,5,0.0015202909999061376,0.7354286313056946,annual_income|tax_return_filed|late_filing_count|outstanding_dues|income_growth_rate|deduction_claim_ratio|total_transaction_value|average_transaction_value|transaction_anomaly_count|transaction_anomaly_ratio|avg_anomaly_score|avg_location_risk_score|avg_device_risk_score|avg_transaction_frequency|std_transaction_amount|max_transaction_amount,56.999999565784755,798948.9524502017,1.0562714326408684,-0.1347270248528194,-3986.7145886879734,3.593553898895152e-09,0.06470787119632657,0.07120914048613605,8.999999915459169,7831.270865649573,401.69546133890873,1.9008214473749807,0.21120237962376603,0.15702315701754727,0.28815829389413905,0.24196394284439335,3.5499012283250346,80.93648655880997,-83.23599178248696
TAXP03500,Medium,unconstrained,Low,SUCCESS,Low,True,False,False,immutable:age|immutable:previous_default_count|immutable:transaction_count|bound:transaction_anomaly_ratio|derived:transaction_anomaly_count|categorical:income_sources,0.04098544642329216,0.9588202238082886,0.00019427045481279492,0.6551202535629272,0.3448789119720459,7.794827752150013e-07,19,4.091485500335693,0.8384127020835876,6,0.00094554200040875,0.8344113826751709,age|annual_income|tax_return_filed|late_filing_count|outstanding_dues|previous_default_count|income_growth_rate|deduction_claim_ratio|transaction_count|total_transaction_value|average_transaction_value|transaction_anomaly_count|transaction_anomaly_ratio|avg_anomaly_score|avg_location_risk_score|avg_device_risk_score|avg_transaction_frequency|std_transaction_amount|max_transaction_amount,19.720604741953217,1114170.4279278216,1.0674360005879617,-0.16132980198208202,113212.72364931446,-0.10848140383959959,-0.035096106870557975,0.22994465563288086,19.15340357959894,13125.634098398903,753.7380321459295,-0.22461022853387158,-0.013224522299294467,0.11086734823951648,0.19580878663253615,0.1885638395852953,4.742205170383691,1325.3969616703325,3232.5182897531386
TAXP03500,Medium,constrained,Low,SUCCESS,Low,True,True,True,,0.04098544642329216,0.9588202238082886,0.00019427045481279492,0.6240683794021606,0.37592968344688416,1.923320041896659e-06,14,6.282817363739014,1.7563692331314087,18,0.005461459000798641,0.6552891135215759,annual_income|tax_return_filed|late_filing_count|outstanding_dues|income_growth_rate|deduction_claim_ratio|total_transaction_value|average_transaction_value|avg_anomaly_score|avg_location_risk_score|avg_device_risk_score|avg_transaction_frequency|std_transaction_amount|max_transaction_amount,21.99999976726041,1344843.0261072484,1.203852181932902,-0.489977357945536,103627.65292233774,3.593553898895152e-09,-0.07726131701989031,0.17945290460469746,22.00000003790413,6451.884918642363,736.3162396073193,-1.5555200683081694e-07,1.729087324708889e-09,0.10423098770918401,0.18270410074459925,0.17944717931139315,4.953798373053997,1890.8425622064285,635.4818591082767
TAXP03549,Medium,unconstrained,Low,SUCCESS,Low,True,False,False,immutable:age|immutable:previous_default_count|immutable:transaction_count|derived:transaction_anomaly_count|categorical:income_sources,0.0002178716822527349,0.6992673277854919,0.30051472783088684,0.6233838796615601,0.3766157031059265,4.459343756479939e-07,19,9.467626571655273,1.9802405834197998,15,0.002296333001140738,1.0682035684585571,age|annual_income|tax_return_filed|late_filing_count|outstanding_dues|previous_default_count|income_growth_rate|deduction_claim_ratio|transaction_count|total_transaction_value|average_transaction_value|transaction_anomaly_count|transaction_anomaly_ratio|avg_anomaly_score|avg_location_risk_score|avg_device_risk_score|avg_transaction_frequency|std_transaction_amount|max_transaction_amount,45.89657826313298,676613.0008238296,0.16925343197609855,1.5974445791093603,89211.74917592097,-0.2772356647092943,-0.03147082484501407,0.07603087832105757,8.974694185635679,23554.384951522843,1453.9398176439374,0.43935276525505973,0.029380292066418248,0.13973008243583096,0.2418824828340176,0.21133402693342201,3.302722699805245,4910.90418027679,25136.82400598334
TAXP03549,Medium,constrained,Low,SUCCESS,Low,True,True,True,,0.0002178716822527349,0.6992673277854919,0.30051472783088684,0.6462063193321228,0.35377827286720276,1.5346153304562904e-05,16,11.257410049438477,3.011359691619873,32,0.009585334000803414,0.7162826657295227,annual_income|tax_return_filed|late_filing_count|outstanding_dues|income_growth_rate|deduction_claim_ratio|total_transaction_value|average_transaction_value|transaction_anomaly_count|transaction_anomaly_ratio|avg_anomaly_score|avg_location_risk_score|avg_device_risk_score|avg_transaction_frequency|std_transaction_amount|max_transaction_amount,50.99999990566219,1021076.3542933358,0.34725399958495534,1.1764849362760113,75637.64535138983,3.593553898895152e-09,-0.04207687221466941,0.07196470083477824,15.999999845039273,9520.049778967723,1078.7864629879543,-5.493834942527087e-09,1.729087324708889e-09,0.1311533897321407,0.22661463861989112,0.21527050319899804,3.0300028800879883,4147.738267210182,27131.341333727927
TAXP04637,Medium,unconstrained,Low,SUCCESS,Low,True,False,False,immutable:age|immutable:previous_default_count|immutable:transaction_count|derived:transaction_anomaly_count|categorical:income_sources,0.0018834753427654505,0.9980903267860413,2.6139341571251862e-05,0.8441648483276367,0.15583516657352448,2.5304116135771437e-08,19,7.139965534210205,1.4789788722991943,11,0.0016852080007083714,0.7386170625686646,age|annual_income|tax_return_filed|late_filing_count|outstanding_dues|previous_default_count|income_growth_rate|deduction_claim_ratio|transaction_count|total_transaction_value|average_transaction_value|transaction_anomaly_count|transaction_anomaly_ratio|avg_anomaly_score|avg_location_risk_score|avg_device_risk_score|avg_transaction_frequency|std_transaction_amount|max_transaction_amount,56.12372924709965,-7452.134291748051,1.1251681570750653,0.7001142621373724,62491.83460051567,-0.19992571916483537,-0.08248414302002105,0.25550549487774016,84.08835961276435,37596.6066126927,87.5385248905759,4.586879082142909,0.03170133798127061,0.1266653254798976,0.220425321683428,0.19178721247672437,3.7107535151614175,158.62321611780976,5685.164214464076
TAXP04637,Medium,constrained,Low,SUCCESS,Low,True,True,True,,0.0018834753427654505,0.9980903267860413,2.6139341571251862e-05,0.6755963563919067,0.32436665892601013,3.69318513548933e-05,16,8.051179885864258,2.81660532951355,15,0.0045200829990790226,0.8388235569000244,annual_income|tax_return_filed|late_filing_count|outstanding_dues|income_growth_rate|deduction_claim_ratio|total_transaction_value|average_transaction_value|transaction_anomaly_count|transaction_anomaly_ratio|avg_anomaly_score|avg_location_risk_score|avg_device_risk_score|avg_transaction_frequency|std_transaction_amount|max_transaction_amount,60.00000015919292,3233.074008562602,1.1718729684480897,0.5883516581886307,59170.67139132834,3.593553898895152e-09,-0.10989343634192245,0.2383552532701469,89.00000059624566,39925.17999332116,-13.427862202217057,2.0197601054745964,0.022693936563727684,0.13016679731214992,0.21580130751987078,0.1868398238894657,3.6372923744213184,-29.52738973246187,5699.636809704127
TAXP02874,Medium,unconstrained,Low,SUCCESS,Low,True,False,False,immutable:age|immutable:previous_default_count|immutable:transaction_count|derived:transaction_anomaly_count|categorical:income_sources,0.011681693606078625,0.9878911972045898,0.0004270797944627702,0.8262282013893127,0.1737697273492813,2.102614189425367e-06,19,4.1347737312316895,0.8469722270965576,6,0.0009712920000310987,0.7697492241859436,age|annual_income|tax_return_filed|late_filing_count|outstanding_dues|previous_default_count|income_growth_rate|deduction_claim_ratio|transaction_count|total_transaction_value|average_transaction_value|transaction_anomaly_count|transaction_anomaly_ratio|avg_anomaly_score|avg_location_risk_score|avg_device_risk_score|avg_transaction_frequency|std_transaction_amount|max_transaction_amount,66.07553146709014,44415.146412548725,1.0677194944055381,1.8378077160569473,17799.167867537555,-0.1086812202126145,0.16155747341937918,0.2707370178423368,19.20131505551998,8622.465833464648,80.90579837196447,2.7781923714911874,0.12312726795248338,0.14671080275585757,0.2645975328222775,0.21231606025147545,3.992667268112972,3.516113741181016,1779.8575948138828
TAXP02874,Medium,constrained,Low,SUCCESS,Low,True,True,True,,0.011681693606078625,0.9878911972045898,0.0004270797944627702,0.7357668280601501,0.264194130897522,3.899154762621038e-05,16,4.340298175811768,1.1235235929489136,10,0.0030374590005521895,0.6573282480239868,annual_income|tax_return_filed|late_filing_count|outstanding_dues|income_growth_rate|deduction_claim_ratio|total_transaction_value|average_transaction_value|transaction_anomaly_count|transaction_anomaly_ratio|avg_anomaly_score|avg_location_risk_score|avg_device_risk_score|avg_transaction_frequency|std_transaction_amount|max_transaction_amount,64.00000044150589,-38481.13845800457,1.1131298378003438,1.7289497609283118,14548.444593376786,3.593553898895152e-09,0.15201154886722548,0.2579549008212531,22.00000003790413,11146.938164150211,-14.128743846300608,2.513946083020916,0.11427026689328805,0.14380410970211194,0.26076352920295476,0.20767615895507566,3.9234940849443003,-203.91636815734455,2080.430963961405
TAXP00068,Medium,unconstrained,Low,SUCCESS,Low,True,False,False,immutable:age|immutable:previous_default_count|immutable:transaction_count|derived:transaction_anomaly_count|categorical:income_sources,0.0189532358199358,0.9810466170310974,7.161683868162072e-08,0.6892688274383545,0.3107311427593231,5.410048853349281e-09,19,2.238969087600708,0.44781693816185,3,0.0004972500009898795,1.325315237045288,age|annual_income|tax_return_filed|late_filing_count|outstanding_dues|previous_default_count|income_growth_rate|deduction_claim_ratio|transaction_count|total_transaction_value|average_transaction_value|transaction_anomaly_count|transaction_anomaly_ratio|avg_anomaly_score|avg_location_risk_score|avg_device_risk_score|avg_transaction_frequency|std_transaction_amount|max_transaction_amount,34.855234619372524,405665.5855939745,1.033762296761545,2.9191625548842377,-2394.095068709912,0.9458506576588915,0.2301281557907154,0.36712453338405154,11.571769393195085,6732.700493467995,299.2476510046903,1.8868246963545374,0.14723035530969325,0.17219489553445214,0.273716125511846,0.2236689065192967,3.7163601120160483,303.7868664718336,2240.815299916838
TAXP00068,Medium,constrained,Low,SUCCESS,Low,True,True,True,,0.0189532358199358,0.9810466170310974,7.161683868162072e-08,0.6037815809249878,0.3962183892726898,2.4551408017714493e-08,16,2.3449783325195312,0.5872768759727478,5,0.0015313339990825625,1.0190786123275757,annual_income|tax_return_filed|late_filing_count|outstanding_dues|income_growth_rate|deduction_claim_ratio|total_transaction_value|average_transaction_value|transaction_anomaly_count|transaction_anomaly_ratio|avg_anomaly_score|avg_location_risk_score|avg_device_risk_score|avg_transaction_frequency|std_transaction_amount|max_transaction_amount,35.9999999920089,365205.2779399235,1.0563148144961887,2.8653108114349113,-3989.6713580263568,0.9999999972595282,0.23970274312205034,0.3587671592547478,12.999999807692625,7991.844168910182,250.28247729119806,1.8566746332950523,0.14282113311249228,0.17082059862590238,0.2762365340260457,0.22130072812933296,3.6806538161100946,200.21757563027143,2704.3397797647776
TAXP00754,High,unconstrained,Low,SUCCESS,Low,True,False,False,immutable:age|immutable:previous_default_count|immutable:transaction_count|derived:transaction_anomaly_count|categorical:income_sources,6.801470249229169e-07,0.9999899864196777,9.2501359176822e-06,0.6094933152198792,0.39050671458244324,3.892982724379435e-12,19,18.372060775756836,3.687540292739868,25,0.0037859999993088422,1.9067895412445068,age|annual_income|tax_return_filed|late_filing_count|outstanding_dues|previous_default_count|income_growth_rate|deduction_claim_ratio|transaction_count|total_transaction_value|average_transaction_value|transaction_anomaly_count|transaction_anomaly_ratio|avg_anomaly_score|avg_location_risk_score|avg_device_risk_score|avg_transaction_frequency|std_transaction_amount|max_transaction_amount,61.51737041431064,2342301.9140250064,0.2865269273317119,4.324227841285543,-20715.485933032913,-0.4581461635261569,0.03577803624895949,0.252080389078622,-9.018820783416228,16163.7192887207,-116.01045746798991,0.010802682306945699,0.2771188572608182,0.1105468754249111,0.3286046769438381,0.19233535126207574,5.21514895317251,-769.5271779580823,6297.2991811718475
TAXP00754,High,constrained,Low,SUCCESS,Low,True,True,True,,6.801470249229169e-07,0.9999899864196777,9.2501359176822e-06,0.7431284189224243,0.25687146186828613,9.988669802396544e-08,16,20.58401870727539,5.316910266876221,48,0.014419541001188918,1.0840741395950317,annual_income|tax_return_filed|late_filing_count|outstanding_dues|income_growth_rate|deduction_claim_ratio|total_transaction_value|average_transaction_value|transaction_anomaly_count|transaction_anomaly_ratio|avg_anomaly_score|avg_location_risk_score|avg_device_risk_score|avg_transaction_frequency|std_transaction_amount|max_transaction_amount,52.000000357913876,1869928.028365218,0.5615750569158986,3.6926497298980516,-40601.66827316665,3.593553898895152e-09,0.07702261116949037,0.15639987910161768,2.99999984076587,34067.37106812014,-736.6566783967495,0.6755342365382112,0.22517809898414698,0.09527759646860542,0.30630288286261925,0.16523703739448176,4.817523083863617,-1426.729529544535,11376.744190963838
TAXP01933,High,unconstrained,Low,SUCCESS,Low,True,False,False,immutable:age|immutable:previous_default_count|immutable:transaction_count|bound:transaction_anomaly_ratio|derived:transaction_anomaly_count|categorical:income_sources,3.70289635611698e-05,0.9485211372375488,0.05144193023443222,0.6186579465866089,0.3813420832157135,6.443860028904069e-11,19,15.936738967895508,3.518585681915283,28,0.004234375001033186,1.2583950757980347,age|annual_income|tax_return_filed|late_filing_count|outstanding_dues|previous_default_count|income_growth_rate|deduction_claim_ratio|transaction_count|total_transaction_value|average_transaction_value|transaction_anomaly_count|transaction_anomaly_ratio|avg_anomaly_score|avg_location_risk_score|avg_device_risk_score|avg_transaction_frequency|std_transaction_amount|max_transaction_amount,32.538986733054855,785374.5577566975,1.3183682307076943,-0.7812031845432279,172507.2827699238,-0.5428068458155242,-0.39138084276418506,0.21119606675239816,10.866919545015636,-12811.110745237353,115.55029714383693,-0.04462625543323684,-0.021347947418609486,0.09438163961339317,0.2085324300930934,0.15155700115066345,3.698020085675977,-623.9267004850287,498.82869377744873
TAXP01933,High,constrained,Low,SUCCESS,Low,True,True,True,,3.70289635611698e-05,0.9485211372375488,0.05144193023443222,0.6289371848106384,0.37106287479400635,2.724700187695106e-10,16,21.993513107299805,6.0338826179504395,62,0.018568833000244922,1.1160693168640137,annual_income|tax_return_filed|late_filing_count|outstanding_dues|income_growth_rate|deduction_claim_ratio|total_transaction_value|average_transaction_value|transaction_anomaly_count|transaction_anomaly_ratio|avg_anomaly_score|avg_location_risk_score|avg_device_risk_score|avg_transaction_frequency|std_transaction_amount|max_transaction_amount,42.99999999703749,1164219.2951890228,1.7085927001655667,-1.7694811595871407,144283.72134481667,3.593553898895152e-09,-0.48486152316346176,0.4194637282459749,24.000000102192413,-40233.075131493664,-271.22650795552534,-1.5555200683081694e-07,1.729087324708889e-09,0.0685081324628802,0.1658108744151003,0.21028532149946483,3.8793165862237613,-936.1476587974989,15965.179607731447
TAXP02508,Medium,unconstrained,Low,SUCCESS,Low,True,False,False,immutable:age|immutable:previous_default_count|immutable:transaction_count|derived:transaction_anomaly_count|categorical:income_sources,0.02880697138607502,0.9711928367614746,2.485550112396595e-07,0.8157297968864441,0.1842702031135559,5.906378941489265e-09,19,3.3970608711242676,0.6995319724082947,5,0.000811249999969732,0.5993559956550598,age|annual_income|tax_return_filed|late_filing_count|outstanding_dues|previous_default_count|income_growth_rate|deduction_claim_ratio|transaction_count|total_transaction_value|average_transaction_value|transaction_anomaly_count|transaction_anomaly_ratio|avg_anomaly_score|avg_location_risk_score|avg_device_risk_score|avg_transaction_frequency|std_transaction_amount|max_transaction_amount,22.74989190202794,754208.957831144,1.056163213164922,1.8651514453572149,-3994.0149306827443,0.9098582578017866,0.04827044116598145,0.13764871482040872,17.747455593820007,62209.77619820825,2834.5090533032703,2.8126305719022353,0.13899471833042154,0.11609516904261823,0.23867731225409072,0.17800464573134658,4.1121705195321665,7639.693302579921,33005.27336622603
TAXP02508,Medium,constrained,Low,SUCCESS,Low,True,True,True,,0.02880697138607502,0.9711928367614746,2.485550112396595e-07,0.7230002880096436,0.27699974179267883,4.0281275204279154e-08,16,3.513932228088379,0.9084758758544922,8,0.0024176669994631084,0.6044676303863525,annual_income|tax_return_filed|late_filing_count|outstanding_dues|income_growth_rate|deduction_claim_ratio|total_transaction_value|average_transaction_value|transaction_anomaly_count|transaction_anomaly_ratio|avg_anomaly_score|avg_location_risk_score|avg_device_risk_score|avg_transaction_frequency|std_transaction_amount|max_transaction_amount,22.999999456165206,699318.6661180743,1.0897150133059958,1.7838925114263078,-6395.467464854835,0.9999999972595282,0.0352385578862577,0.12504929271898768,20.000000003158732,64061.48760459121,2761.223252631919,2.6483182241085896,0.1324159178209896,0.11395518724672954,0.24259346171039417,0.174429647758134,4.058837206897745,7493.425695344495,33364.984177084094
TAXP01138,Medium,unconstrained,Low,SUCCESS,Low,True,False,False,immutable:age|immutable:previous_default_count|immutable:transaction_count|derived:transaction_anomaly_count|categorical:income_sources,0.0008754777372814715,0.99912029504776,4.154849648330128e-06,0.7019442915916443,0.2980557084083557,5.741396691405498e-09,19,7.122200012207031,1.4314944744110107,10,0.0015420830004586605,1.209301233291626,age|annual_income|tax_return_filed|late_filing_count|outstanding_dues|previous_default_count|income_growth_rate|deduction_claim_ratio|transaction_count|total_transaction_value|average_transaction_value|transaction_anomaly_count|transaction_anomaly_ratio|avg_anomaly_score|avg_location_risk_score|avg_device_risk_score|avg_transaction_frequency|std_transaction_amount|max_transaction_amount,62.54427960767588,470601.55995373876,1.1133936227729633,-0.2712613980928791,71462.42379876379,-0.18182575185823768,0.08752653339979066,0.06798358071074054,107.50804870346185,85652.76238184865,473.4167637795746,5.628648937617993,0.03145654457855314,0.11825973752407626,0.22491800707719814,0.20375738431938226,4.084359540695297,825.168608098686,13525.347554111715
TAXP01138,Medium,constrained,Low,SUCCESS,Low,True,True,True,,0.0008754777372814715,0.99912029504776,4.154849648330128e-06,0.7462348341941833,0.2537613809108734,3.700474962897715e-06,16,9.175559997558594,3.367591381072998,15,0.00435891699999047,0.7993673086166382,annual_income|tax_return_filed|late_filing_count|outstanding_dues|income_growth_rate|deduction_claim_ratio|total_transaction_value|average_transaction_value|transaction_anomaly_count|transaction_anomaly_ratio|avg_anomaly_score|avg_location_risk_score|avg_device_risk_score|avg_transaction_frequency|std_transaction_amount|max_transaction_amount,65.00000013041068,371361.42148712935,1.1705608296986536,-0.40733449859106474,67386.54462126982,3.593553898895152e-09,0.08868913404597834,0.04766771356948574,111.99999725864222,88522.12824415765,357.57481894517747,2.2875663740169014,0.02042470130415805,0.11571267276039315,0.2189679872749372,0.19790969460447758,3.994926489826028,581.6141752877865,14619.307686153266
TAXP00968,Medium,unconstrained,Low,SUCCESS,Low,True,False,False,immutable:age|immutable:previous_default_count|immutable:transaction_count|bound:transaction_anomaly_ratio|derived:transaction_anomaly_count|categorical:income_sources,0.07255889475345612,0.9273703098297119,7.07758154021576e-05,0.7774287462234497,0.22257068753242493,5.301526471157558e-07,19,2.6752872467041016,0.5522015690803528,4,0.000621917000898975,0.5910179615020752,age|annual_income|tax_return_filed|late_filing_count|outstanding_dues|previous_default_count|income_growth_rate|deduction_claim_ratio|transaction_count|total_transaction_value|average_transaction_value|transaction_anomaly_count|transaction_anomaly_ratio|avg_anomaly_score|avg_location_risk_score|avg_device_risk_score|avg_transaction_frequency|std_transaction_amount|max_transaction_amount,38.47157751962731,302236.08134207904,0.04451660017068304,0.8922302186075003,74809.26150276927,-0.072367520222832,0.42632665553078164,0.16085373217776033,14.116293709520061,4334.745083568399,330.3587016400741,-0.15095372464337897,-0.008807656266308597,0.08945493631792135,0.18950574651514268,0.2348387109276659,3.685234122038217,685.7024594546147,3280.016267878511
TAXP00968,Medium,constrained,Low,SUCCESS,Low,True,True,True,,0.07255889475345612,0.9273703098297119,7.07758154021576e-05,0.6625961661338806,0.33740219473838806,1.5807131603651214e-06,14,3.9883599281311035,1.1367303133010864,12,0.003364041000168072,0.5605604648590088,annual_income|tax_return_filed|late_filing_count|outstanding_dues|income_growth_rate|deduction_claim_ratio|total_transaction_value|average_transaction_value|avg_anomaly_score|avg_location_risk_score|avg_device_risk_score|avg_transaction_frequency|std_transaction_amount|max_transaction_amount,40.00000008348515,154277.28495035076,0.1333664472574102,0.6795777629133599,68430.16288216329,3.593553898895152e-09,0.4440307003923941,0.19452115942448908,15.999999845039273,-700.3311285308137,133.38516523172325,-5.493834942527087e-09,1.729087324708889e-09,0.0835018580994118,0.17923623889303958,0.2394767581601209,3.5716406742151134,935.2974237021295,5262.476720756169
TAXP02860,Medium,unconstrained,Low,SUCCESS,Low,True,False,False,immutable:age|immutable:previous_default_count|immutable:transaction_count|derived:transaction_anomaly_count|categorical:income_sources,1.3870155157746922e-07,0.9999998807907104,5.825788562674461e-08,0.8669528365135193,0.1330471634864807,3.423065867216857e-13,19,21.125572204589844,4.363248825073242,31,0.004349124999862397,1.134221076965332,age|annual_income|tax_return_filed|late_filing_count|outstanding_dues|previous_default_count|income_growth_rate|deduction_claim_ratio|transaction_count|total_transaction_value|average_transaction_value|transaction_anomaly_count|transaction_anomaly_ratio|avg_anomaly_score|avg_location_risk_score|avg_device_risk_score|avg_transaction_frequency|std_transaction_amount|max_transaction_amount,35.453958116720344,-315523.57113571,1.3657080700238033,0.1617352067867206,-26520.554230211193,0.46876921468653365,-0.302872923593422,0.2605770930353886,-10.131146011685722,21432.841842759182,403.054451906658,-0.20590930388005324,0.4298026187000668,0.20076889804847584,0.27744190141177344,0.2640357657141274,3.4902080684174677,-737.5713838109361,7929.395341189749
